,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
887,"[[184426 148806]
 [ 35955 130813]]","(array([0.        , 0.44655375, 1.        ]), array([0.        , 0.78440108, 1.        ]), array([2, 1, 0]))",0.7844010841408424,0.3208335595093626,0.630478,0.4678258630493636,0.6689236659000655,12.763075700790584,0.5860968173356302,0.508903367765187,gbm,s-0-4-0,s-3-2-3
888,"[[79126 60435]
 [24035 86404]]","(array([0.        , 0.43303645, 1.        ]), array([0.        , 0.78236855, 1.        ]), array([2, 1, 0]))",0.7823685473428771,0.3523735320233333,0.66212,0.588426780351269,0.6746660486658855,11.6701550629952,0.6716781069504583,0.6191216618061178,gbm,s-0-4-0,s-3-3-0
889,"[[14612 10988]
 [ 5254 19146]]","(array([0.        , 0.42921875, 1.        ]), array([0.        , 0.78467213, 1.        ]), array([2, 1, 0]))",0.784672131147541,0.36308970735657026,0.67516,0.6353620495121789,0.6777266905737704,11.219751843654045,0.7021674551655848,0.6604984268918694,gbm,s-0-4-0,s-3-3-1
890,"[[79306 60282]
 [23742 86670]]","(array([0.        , 0.43185661, 1.        ]), array([0.        , 0.78496903, 1.        ]), array([2, 1, 0]))",0.7849690251059668,0.35623586246902333,0.663904,0.5897844194022538,0.6765562092604367,11.608537396553048,0.6735207721359631,0.6206496519721578,gbm,s-0-4-0,s-3-3-2
891,"[[185125 147777]
 [ 36011 131087]]","(array([0.        , 0.44390541, 1.        ]), array([0.        , 0.78449174, 1.        ]), array([2, 1, 0]))",0.7844917353888138,0.32347824583933515,0.632424,0.47007501864708245,0.6702931608918044,12.695861596354574,0.5878841695032312,0.5110389114220533,gbm,s-0-4-0,s-3-3-3
892,"[[78993 60337]
 [24037 86633]]","(array([0.        , 0.43305103, 1.        ]), array([0.        , 0.78280473, 1.        ]), array([2, 1, 0]))",0.7828047347971446,0.35294204693150655,0.662504,0.5894604341021977,0.6748768524340996,11.656891859417359,0.6725120322931222,0.6200916183523012,gbm,s-0-4-0,s-3-4-0
893,"[[14450 11128]
 [ 5329 19093]]","(array([0.        , 0.43506138, 1.        ]), array([0.       , 0.7817951, 1.       ]), array([2, 1, 0]))",0.7817951027761854,0.3544568761675139,0.67086,0.6317792263657721,0.6733668609509983,11.368270821024968,0.6988269311714218,0.6569928289265412,gbm,s-0-4-0,s-3-4-1
894,"[[78577 61071]
 [23927 86425]]","(array([0.        , 0.43732098, 1.        ]), array([0.        , 0.78317566, 1.        ]), array([2, 1, 0]))",0.7831756560823546,0.34917294860575737,0.660008,0.5859480935076206,0.6729273388111132,11.743102992917109,0.6703561788340419,0.6170252564483334,gbm,s-0-4-0,s-3-4-2
895,"[[184274 148676]
 [ 36300 130750]]","(array([0.        , 0.44654152, 1.        ]), array([0.        , 0.78269979, 1.        ]), array([2, 1, 0]))",0.7826997904818916,0.31933460239305245,0.630048,0.46792352894863043,0.6680791338653639,12.777927166745057,0.5856977754683342,0.5088522783349965,gbm,s-0-4-0,s-3-4-3
896,"[[   961 185036]
 [  4459  59544]]","(array([0.        , 0.99483325, 1.        ]), array([0.        , 0.93033139, 1.        ]), array([2, 1, 0]))",0.9303313907160602,-0.193292612129807,0.24202,0.24345408455311146,0.46774907035870217,26.18029354905477,0.38591886137603176,0.28563122947493247,gbm,s-1-3-0,s-0-1-0
897,"[[  159 38312]
 [  795 10734]]","(array([0.        , 0.99586702, 1.        ]), array([0.        , 0.93104346, 1.        ]), array([2, 1, 0]))",0.9310434556336196,-0.19958112131488953,0.21786,0.21885576805447945,0.4675882194598656,27.014771253050355,0.35440363186132895,0.25838536827256836,gbm,s-1-3-0,s-0-1-1
898,"[[   897 185321]
 [  4470  59312]]","(array([0.        , 0.99518307, 1.        ]), array([0.        , 0.92991753, 1.        ]), array([2, 1, 0]))",0.9299175315919852,-0.19630007666218316,0.240836,0.242452980587247,0.467367233291079,26.22118837184743,0.3846246129403563,0.284520787401877,gbm,s-1-3-0,s-0-1-2
899,"[[  1894 323261]
 [ 12726 162119]]","(array([0.        , 0.99417509, 1.        ]), array([0.        , 0.92721553, 1.        ]), array([2, 1, 0]))",0.9272155337584718,-0.18952641212309063,0.328026,0.3340042853022374,0.46652022401506343,23.209676686523476,0.4911022757393313,0.3830128545879373,gbm,s-1-3-0,s-0-1-3
900,"[[   951 184943]
 [  4493  59613]]","(array([0.        , 0.99488418, 1.        ]), array([0.        , 0.92991296, 1.        ]), array([2, 1, 0]))",0.9299129566655228,-0.1943814687136303,0.242256,0.24376012038142594,0.46751438767894793,26.172142100375332,0.38626717898542745,0.2859603004806539,gbm,s-1-3-0,s-0-2-0
901,"[[  192 38363]
 [  830 10615]]","(array([0.       , 0.9950201, 1.       ]), array([0.        , 0.92747925, 1.        ]), array([2, 1, 0]))",0.9274792485801661,-0.2005343706471184,0.21614,0.21672996039037937,0.4662295737129854,27.074178764038976,0.35135627161842353,0.2559595287354659,gbm,s-1-3-0,s-0-2-1
